0.00765536234511009,0.0447686484080577
0.000425288164029482,0.0297309646143938
8.29718896513039e-05,0.000787067520277525
9.27678644211925e-06,0.00263887668521189
0.00628575950997974,0.00137373114804404
0.00251723865083305,0.045754090617503
1.79526863668147e-05,0.00678003093692572
0.0041330588281617,0.000926313745489571
0.0263519211323268,0.000159124359414925
0.0254171455765398,0.060599570930917
0.0357046800837476,0.00137356392324138
0.0084760632387025,0.00261553531238032
0.0191225562752967,0.00151288815950804
0.00818860420525377,0.00985000055432768
0.0088195526851924,0.00203084989672061
0.0223419390068417,0.00224831795686615
0.0174392494271285,0.0012520879608357
0.0147033177820799,0.0159582353031062
0.0111726909947398,0.000745738802261047
0.00530818753452384,0.000476766852260156
0.00599054651046469,4.70079869601246e-05
