0.96549130613517,0.88708349590087
0.994990619435551,0.9142911103813
0.981975073955515,0.955413384644245
0.997512097794896,0.957758121985183
0.934547946981595,0.969582876192018
0.983590010814075,0.885412623331128
0.999392951452882,0.968183363398825
0.977146393134732,0.991579930299085
0.920969156489833,0.997399551893539
0.922864351475515,0.861457779027313
0.903051770417455,0.989048174843633
0.963057942321129,0.983164824058548
0.936280636391236,0.988318724541343
0.963901057289784,0.959150410764402
0.962062699545312,0.985781681031918
0.92926523097157,0.984782436254719
0.89014519390058,0.970967564996217
0.899288998227922,0.89500151509813
0.912407315831079,0.977619293943644
0.939907357197422,0.982118432734027
0.936120533575479,0.994396670533134
