0.333189332613986,-84.0827681849482,0.15436,-3.24199999999996
0.662958073387023,-161.890914530813,0.2216,-41.5459999999999
0.419564885215073,-95.8830891838747,0.261197604790419,-59.1949101796407
0.58171184667895,-144.570900102892,0.226622857142857,-52.4105714285715
0.407862199526757,-97.6230185833951,0.229708571428571,-57.8127142857143
0.501533425328386,-119.832579555195,0.202731034482759,-50.748275862069
0.377536729572601,-74.2604644471109,0.186889655172414,-44.2622413793104
0.339634132251685,-83.7760701641601,0.242262068965517,-57.256551724138
0.249104036863724,-65.6728033065379,0.2538,-59.0950000000001
0.183413566619594,-49.6486085225382,0.0516724137931035,-12.3568103448276
0.206768755516458,-56.5016308642959,0.051896551724138,-13.3074137931035
0.285933134709693,-74.8135390855314,0.204886206896552,-47.7271551724138
0.253489271909809,-67.368107877755,0.162772413793104,-35.8893103448276
0.33591134983286,-86.6867321073967,0.137624137931035,-35.1156034482759
0.279471220919319,-73.1425288864775,0.239706896551724,-56.7276724137932
0.272688620091799,-70.9546114956217,0.244124137931035,-61.073103448276
0.131311790692102,-36.1563065024637,0.120177142857143,-28.2944285714286
0.207758260135797,-56.8134057425394,0.102325714285714,-22.2081428571429
0.271596615497507,-72.2728673096269,0.146177142857143,-34.5994285714286
0.38371434533673,-100.004071787858,0.190291428571429,-45.7572857142858
0.419714285714286,-109.342857142857,0.233651428571429,-56.4512857142857
